,index,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,clean_tweet,Sentiment
45,793,1448072959592128512,1448015239296045062,1634082472000.0,2021-10-13 01:47:52,+0200,,@lenaamaw Greys anatomy  The vampire diaries  The walking dead  Prison break  La casa de papel  Friends Sherlock,en,[],[],828932480166133760,828932480166133760,Nightllai3A,𝕷𝖆𝖎𝖑𝖆𓆙.,3,01,https://twitter.com/Nightllai3A/status/1448072959592128512,[],[],0,,False,0,1,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'lenaamaw', 'name': 'Lena🐻', 'id': '1141511082084831234'}]",,,,,Greys anatomy The vampire diaries The walking dead Prison break La casa de papel Friends Sherlock,Negative
46,800,1448072492296331267,1448072492296331267,1634082360000.0,2021-10-13 01:46:00,+0200,,I've just watched episode S01 | E05 of La casa de papel!  https://t.co/7dbpG3W7NO #tvtime  https://t.co/Dndp9UwVw1,en,['tvtime'],[],22367943,22367943,tiagomelgaco,Tiago Melgaço,3,01,https://twitter.com/tiagomelgaco/status/1448072492296331267,['https://tvtime.com/r/1ZucA'],['https://pbs.twimg.com/media/FBiWQhdX0AQwFp3.jpg'],1,https://pbs.twimg.com/media/FBiWQhdX0AQwFp3.jpg,False,0,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,I ve just watched episode S01 E05 of La casa de papel tvtime,Neutral
47,815,1448069792217321474,1448069792217321474,1634081716000.0,2021-10-13 01:35:16,+0200,,"Salvador Dali's mask in a red jumpsuit?  You call it La casa de Papel aka money heist 💰  an Epic rare that will be included in our collection, it's time for a revolution in the metaverse!  #nft #nftcollector #NFTCommunity #Ethereum #NFTdrop #opensea #Elite9090 #NFTGiveaway  https://t.co/X9pi2VekH0",en,"['nft', 'nftcollector', 'nftcommunity', 'ethereum', 'nftdrop', 'opensea', 'elite9090', 'nftgiveaway']",[],1437110577738833926,1437110577738833926,Elite9090NFT,Elite 9090,3,01,https://twitter.com/Elite9090NFT/status/1448069792217321474,[],['https://pbs.twimg.com/media/FBiS08TXMAcftjY.jpg'],1,https://pbs.twimg.com/media/FBiS08TXMAcftjY.jpg,False,3,0,2,,"['Casa', 'Papel']",,,,,,,[],,,,,Salvador Dali s mask in a red jumpsuit You call it La casa de Papel aka money heist an Epic rare that will be included in our collection it s time for a revolution in the metaverse nft nftcollector NFTCommunity Ethereum NFTdrop opensea Elite9090 NFTGiveaway,Positive
48,878,1448063842890784768,1448063842890784768,1634080298000.0,2021-10-13 01:11:38,+0200,,Justice for my girl Tokyo.. casa de papel did her wrong..,en,[],[],190425189,190425189,Valeriieeeee,Valerie Herrera,3,01,https://twitter.com/Valeriieeeee/status/1448063842890784768,[],[],0,,False,1,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,Justice for my girl Tokyo casa de papel did her wrong,Negative
49,890,1448062128208977924,1448062128208977924,1634079889000.0,2021-10-13 01:04:49,+0200,,"La casa de papel, grey's anatomy, game of thrones",en,[],[],1135616771594039301,1135616771594039301,WhoisMauri,Mauri,3,01,https://twitter.com/WhoisMauri/status/1448062128208977924,[],[],0,,False,0,0,0,https://twitter.com/marugonzalezb1/status/1447767137091682309,"['Casa', 'Papel']",,,,,,,[],,,,,La casa de papel grey s anatomy game of thrones,Negative
50,904,1448060647619584001,1448060647619584001,1634079536000.0,2021-10-13 00:58:56,+0200,,Squid game is the new la casa de papel,en,[],[],1119304626258444288,1119304626258444288,why00o,جَوْنْ,3,00,https://twitter.com/why00o/status/1448060647619584001,[],[],0,,False,0,1,0,,"['Casa', 'Papel']",,,,,,,[],,,,,Squid game is the new la casa de papel,Negative
51,934,1448057632904843274,1448040737157824519,1634078817000.0,2021-10-13 00:46:57,+0200,,@hlot5lzn friends brooklyn nine-nine la casa de papel,en,[],[],1410319234400505861,1410319234400505861,houisdorock,liv 🎸 PACK ANTIGA NO FIX!!,3,00,https://twitter.com/houisdorock/status/1448057632904843274,[],[],0,,False,1,0,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'hlot5lzn', 'name': 'bia⚡', 'id': '1388252352931635202'}]",,,,,friends brooklyn nine nine la casa de papel,Neutral
52,939,1448057245720322060,1448057245720322060,1634078725000.0,2021-10-13 00:45:25,+0200,,La casa de papel edited by author fahad m Aldosari @ fahaddays on instagram @fahaddays on instagram #fyp #fypシ #lacasadepapel #lacasadepapel5 #lcdp #trailer #exploere #kuwait #ksa #uae #dubai #hot #spain #1 #fahaddays #trend #facebookdown  https://t.co/f8QespmztQ,en,"['fyp', 'fypシ', 'lacasadepapel', 'lacasadepapel5', 'lcdp', 'trailer', 'exploere', 'kuwait', 'ksa', 'uae', 'dubai', 'hot', 'spain', 'fahaddays', 'trend', 'facebookdown']",[],1002718973744631808,1002718973744631808,fahaddayskw,Fahaddays,3,00,https://twitter.com/fahaddayskw/status/1448057245720322060,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1448057218486648832/pu/img/95jnREmOH4KVPqzQ.jpg,False,1,0,1,,"['Casa', 'Papel']",,,,,,,[],,,,,La casa de papel edited by author fahad m Aldosari fahaddays on instagram on instagram fyp fyp lacasadepapel lacasadepapel5 lcdp trailer exploere kuwait ksa uae dubai hot spain 1 fahaddays trend facebookdown,Positive
53,941,1448057022893727751,1448057022893727751,1634078672000.0,2021-10-13 00:44:32,+0200,,Collections of @ fahaddays on instagram edits la casa de papel @fahaddays on instagram #fyp #fypシ #lacasadepapel #lacasadepapel5 #lcdp #trailer #exploere #kuwait #ksa #uae #dubai #hot #spain #1 #fahaddays #trend #DeleteFacebook  https://t.co/3SBCMBofC1,en,"['fyp', 'fypシ', 'lacasadepapel', 'lacasadepapel5', 'lcdp', 'trailer', 'exploere', 'kuwait', 'ksa', 'uae', 'dubai', 'hot', 'spain', 'fahaddays', 'trend', 'deletefacebook']",[],1002718973744631808,1002718973744631808,fahaddayskw,Fahaddays,3,00,https://twitter.com/fahaddayskw/status/1448057022893727751,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1448056993072271363/pu/img/qUpIJTYvEVqRv8IT.jpg,False,2,0,2,,"['Casa', 'Papel']",,,,,,,[],,,,,Collections of fahaddays on instagram edits la casa de papel on instagram fyp fyp lacasadepapel lacasadepapel5 lcdp trailer exploere kuwait ksa uae dubai hot spain 1 fahaddays trend DeleteFacebook,Positive
54,974,1448054237473165313,1448054237473165313,1634078008000.0,2021-10-13 00:33:28,+0200,,nothing gives me more anxiety than watching la casa de papel istg my blood pressure goes 📈📈📈📈,en,[],[],167777552,167777552,flyhightae,hANNAween⁷°ᶜ 死 🎃,3,00,https://twitter.com/flyhightae/status/1448054237473165313,[],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,nothing gives me more anxiety than watching la casa de papel istg my blood pressure goes,Positive
55,975,1448054220024909836,1448054220024909836,1634078004000.0,2021-10-13 00:33:24,+0200,,I've just watched episode S05 | E01 of La casa de papel!  https://t.co/g0vcfGiyaN #tvtime  https://t.co/JvYcJ2Vyv5,en,['tvtime'],[],62665408,62665408,jhsap,José Paes,3,00,https://twitter.com/jhsap/status/1448054220024909836,['https://tvtime.com/r/1ZtKG'],['https://pbs.twimg.com/media/FBiFo56WUAIQx8j.jpg'],1,https://pbs.twimg.com/media/FBiFo56WUAIQx8j.jpg,False,0,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,I ve just watched episode S05 E01 of La casa de papel tvtime,Neutral
56,1066,1448047251843010564,1448047251843010564,1634076342000.0,2021-10-13 00:05:42,+0200,,THEY REVEALED THE PLACE FOR THE LA CASA DE PAPEL EXPERIENCE LETS FUCKING GOOOOOOOOOOOOO  https://t.co/7gM1UAGRPr,en,[],[],1063142088236240896,1063142088236240896,livsdoodlez,ske(liv)ton💀• BSC S2!!,3,00,https://twitter.com/livsdoodlez/status/1448047251843010564,[],['https://pbs.twimg.com/media/FBh_SzLVEAMcAMH.jpg'],1,https://pbs.twimg.com/media/FBh_SzLVEAMcAMH.jpg,False,2,1,0,,"['Casa', 'Papel']",,,,,,,[],,,,,THEY REVEALED THE PLACE FOR THE LA CASA DE PAPEL EXPERIENCE LETS FUCKING GOOOOOOOOOOOOO,Negative
57,1070,1448046750346842114,1448046750346842114,1634076223000.0,2021-10-13 00:03:43,+0200,,"Now is when they do 5 seasons like ""La casa de Papel""",en,[],[],1267628333078056965,1267628333078056965,NicoleRuRu3D,NicoleRuRu🔞,3,00,https://twitter.com/NicoleRuRu3D/status/1448046750346842114,[],[],0,,False,0,0,0,https://twitter.com/netflix/status/1448045816308961280,"['Casa', 'Papel']",,,,,,,[],,,,,Now is when they do 5 seasons like La casa de Papel,Neutral
58,1076,1448046140834856970,1448013997891014657,1634076078000.0,2021-10-13 00:01:18,+0200,,@MrtaggPromo Casa de papel Valeria Outbanker Looked up Banshee Sexlife,en,[],[],1016848864006098944,1016848864006098944,Hervensalcinna,R-vens😎,3,00,https://twitter.com/Hervensalcinna/status/1448046140834856970,[],[],0,,False,1,0,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'MrtaggPromo', 'name': '💚💜Mr Tagg Promo 🔥🔥🔥', 'id': '1180344477753495552'}]",,,,,Casa de papel Valeria Outbanker Looked up Banshee Sexlife,Neutral
59,1137,1448038379170455553,1377208771135434752,1634074227000.0,2021-10-12 23:30:27,+0200,,"@unicornomannaro @FirstAccountBTS Except la casa de papel is not english, it's spanish and it's equally wrong and language racist for them to make a reboot, just as it is when USA makes the english version of something",en,[],[],537385421,537385421,_sandrafe,sand 🏳️‍🌈 ☀️🎮,2,23,https://twitter.com/_sandrafe/status/1448038379170455553,[],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'unicornomannaro', 'name': '☻', 'id': '1914332814'}, {'screen_name': 'FirstAccountBTS', 'name': '6 years', 'id': '864935844100091904'}]",,,,,Except la casa de papel is not english it s spanish and it s equally wrong and language racist for them to make a reboot just as it is when USA makes the english version of something,Negative
60,1143,1448037399804657671,1448037399804657671,1634073994000.0,2021-10-12 23:26:34,+0200,,I hate watching a show with someone ‘cause now I’m starting to see spoilers and we still haven’t had time to start the new season of La Casa de Papel together 🙃,en,[],[],1344348443519688705,1344348443519688705,BR4TGYAL,V. ❤️,2,23,https://twitter.com/BR4TGYAL/status/1448037399804657671,[],[],0,,False,1,1,0,,"['Casa', 'Papel']",,,,,,,[],,,,,I hate watching a show with someone cause now I m starting to see spoilers and we still haven t had time to start the new season of La Casa de Papel together,Negative
61,1189,1448032557405282306,1448032557405282306,1634072839000.0,2021-10-12 23:07:19,+0200,,"park haesoo as berlin from la casa de papel, I'M GOING to combust",en,[],[],714938789660139521,714938789660139521,sohnchoi,ryujin's gf 🀣,2,23,https://twitter.com/sohnchoi/status/1448032557405282306,[],[],0,,False,1,1,0,,"['Casa', 'Papel']",,,,,,,[],,,,,park haesoo as berlin from la casa de papel I M GOING to combust,Neutral
62,1226,1448029161071722508,1447980103074451457,1634072029000.0,2021-10-12 22:53:49,+0200,,@hehe_nadya People who say “Money Heist” instead of “La Casa De Papel”🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩,en,[],[],1189171454723670017,1189171454723670017,HildeHaroy,чеченский одиночка,2,22,https://twitter.com/HildeHaroy/status/1448029161071722508,[],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'hehe_nadya', 'name': 'نادية 🇦🇫', 'id': '1428087776264785921'}]",,,,,nadya People who say Money Heist instead of La Casa De Papel,Neutral
63,1231,1448028582635311119,1446953350277238793,1634071891000.0,2021-10-12 22:51:31,+0200,,"@mqrjorle oh i forgot to reply to this, bly manor, la casa de papel, b99 and elite",en,[],[],1341462789983002626,1341462789983002626,soIqrs,سولار,2,22,https://twitter.com/soIqrs/status/1448028582635311119,[],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'mqrjorle', 'name': 'ivy', 'id': '1429789944810295303'}]",,,,,oh i forgot to reply to this bly manor la casa de papel b99 and elite,Neutral
64,1242,1448027222434988032,1448027222434988032,1634071567000.0,2021-10-12 22:46:07,+0200,,rewatching la casa de papel &amp; im crying again  https://t.co/iOvpH58QLu,en,[],[],742408742877044736,742408742877044736,xoxoxada,xada🧚🏼‍♀️,2,22,https://twitter.com/xoxoxada/status/1448027222434988032,[],['https://pbs.twimg.com/tweet_video_thumb/FBhtFNVUUAEm5-z.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/FBhtFNVUUAEm5-z.jpg,False,2,0,1,,"['Casa', 'Papel']",,,,,,,[],,,,,rewatching la casa de papel amp im crying again,Negative
65,1248,1448026453120110600,1447783588880076800,1634071384000.0,2021-10-12 22:43:04,+0200,,"@HaledFN_ The Flash,Riverdale,Lucifer,The Rookie,Arrow,Legends of Tomorrow,Prison break,La casa de papel,Titans,Doom Patrol,Black Lightning,Shadowhunters,The umbrella academy,The mandalorian,What if, Wandavision,Gotham,The Witcher",en,[],[],1001462131978588160,1001462131978588160,FixtedFT,Fixted.,2,22,https://twitter.com/FixtedFT/status/1448026453120110600,[],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'HaledFN_', 'name': 'Haled', 'id': '1157465543600943104'}]",,,,,The Flash Riverdale Lucifer The Rookie Arrow Legends of Tomorrow Prison break La casa de papel Titans Doom Patrol Black Lightning Shadowhunters The umbrella academy The mandalorian What if Wandavision Gotham The Witcher,Negative
66,1298,1448020544843128833,1448019373109792776,1634069975000.0,2021-10-12 22:19:35,+0200,,@Lili_Rose_29 Most likely you watched but... La casa de papel 🤩,en,[],[],1358016306822397953,1358016306822397953,SckSrb,sck.srb,2,22,https://twitter.com/SckSrb/status/1448020544843128833,[],[],0,,False,1,0,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'Lili_Rose_29', 'name': 'Lili-Rose 🌹', 'id': '1095029448729157632'}]",,,,,Rose 29 Most likely you watched but La casa de papel,Positive
67,1303,1448020019393277962,1448019549190766595,1634069850000.0,2021-10-12 22:17:30,+0200,,"@Lady_Aleena Netflix... Battle Royale, Money heist (casa de papel) meets Hunger games. Not too bad.",en,[],[],17997231,17997231,nicomen,Nicolas Mendoza,2,22,https://twitter.com/nicomen/status/1448020019393277962,[],[],0,,False,0,2,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'Lady_Aleena', 'name': 'Lady Aleena', 'id': '64526677'}]",,,,,Aleena Netflix Battle Royale Money heist casa de papel meets Hunger games Not too bad,Negative
68,1316,1448019001049817099,1448008842214723587,1634069607000.0,2021-10-12 22:13:27,+0200,,"@itsalyssuhlove Fun: sex education  Suspense and action: la casa de papel ""the paper house"" (i dont now how was translated the name to english) is from spain is very good",en,[],[],51590215,51590215,elverdugo32,Oscar M,2,22,https://twitter.com/elverdugo32/status/1448019001049817099,[],[],0,,False,1,0,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'itsalyssuhlove', 'name': 'alyssa lavonne', 'id': '1346928678547034120'}]",,,,,Fun sex education Suspense and action la casa de papel the paper house i dont now how was translated the name to english is from spain is very good,Positive
69,1369,1448013848129179654,1447867990465204226,1634068378000.0,2021-10-12 21:52:58,+0200,,@NetflixFR YOU - love La casa de papel - l’argent Breaking bad - l’argent Peaky blinders - l’argent,en,[],[],3627794359,3627794359,TheInsideMann,LïL Sāmmÿ 👅🤫,2,21,https://twitter.com/TheInsideMann/status/1448013848129179654,[],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'NetflixFR', 'name': 'Netflix France', 'id': '2341888057'}]",,,,,YOU love La casa de papel l argent Breaking bad l argent Peaky blinders l argent,Negative
70,1403,1448009911594520577,1448009911594520577,1634067440000.0,2021-10-12 21:37:20,+0200,,my dad love's la casa de papel and i'm gonna make him watch korean remake,en,[],[],884320771815985152,884320771815985152,chan_nng,ɴᴀʟɪᴀ,2,21,https://twitter.com/chan_nng/status/1448009911594520577,[],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,my dad love s la casa de papel and i m gonna make him watch korean remake,Positive
71,1411,1448009043520466945,1448009043520466945,1634067233000.0,2021-10-12 21:33:53,+0200,,no yall don’t understand this cast is everything la casa de papel you are nothing  https://t.co/SDb3kdQlTi,en,[],[],1351995881436884996,1351995881436884996,luffysbot,æ,2,21,https://twitter.com/luffysbot/status/1448009043520466945,[],[],1,https://pbs.twimg.com/ext_tw_video_thumb/1447208869940248581/pu/img/g_vNC5AOJM8NkozJ.jpg,False,3,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,no yall don t understand this cast is everything la casa de papel you are nothing,Neutral
72,1415,1448008170329317377,1448008170329317377,1634067025000.0,2021-10-12 21:30:25,+0200,,watching the movie Inside Man rn and it's literally just the plot of la casa de papel but better And it came out in 2006??🤨,en,[],[],1210177668911636481,1210177668911636481,stephsagas,𝕊𝕥𝕖𝕡𝕙🇳🇬®,2,21,https://twitter.com/stephsagas/status/1448008170329317377,[],[],0,,False,0,0,0,,"['Casa', 'Papel']",,,,,,,[],,,,,watching the movie Inside Man rn and it s literally just the plot of la casa de papel but better And it came out in 2006,Positive
73,1466,1448003060421308429,1448000115457863693,1634065806000.0,2021-10-12 21:10:06,+0200,,"@itssadsworld Didn't watch la casa del papel, game of thrones, so it's not surprising if i don't squid game 🤷‍♂️",en,[],[],4135151141,4135151141,Ism_aeel8,Ismaeel,2,21,https://twitter.com/Ism_aeel8/status/1448003060421308429,[],[],0,,False,1,1,0,,"['Casa', 'Papel']",,,,,,,"[{'screen_name': 'itssadsworld', 'name': 'Dia', 'id': '1434731861457051653'}]",,,,,Didn t watch la casa del papel game of thrones so it s not surprising if i don t squid game,Negative
74,1470,1448001766348501004,1448001766348501004,1634065498000.0,2021-10-12 21:04:58,+0200,,Yep splitting away from them ain't gon make the situation better 💀💀 they never gon see the culture,en,[],[],944809383627837446,944809383627837446,Kspenc2,La Casa de Papel,2,21,https://twitter.com/Kspenc2/status/1448001766348501004,[],[],0,,False,0,1,0,https://twitter.com/cynxxxcyn/status/1448000151432351755,"['Casa', 'Papel']",,,,,,,[],,,,,Yep splitting away from them ain t gon make the situation better they never gon see the culture,Positive
75,1474,1448000790006796292,1448000790006796292,1634065265000.0,2021-10-12 21:01:05,+0200,,"ale obsessões   taylor swift, lorde, la la land, bleachella, modelos, phoebe bridges, fleabag, succession, la casa de papel, bleachers, dua lipa, viagens, fotografia, the crown, nyc, wlw movies, cinema, jornalismo, sushi, marvel, evelyn hugo, the haunting, gatos",en,[],[],4372823956,4372823956,marjoriesoty,ale succession era,2,21,https://twitter.com/marjoriesoty/status/1448000790006796292,[],[],0,,False,8,4,0,https://twitter.com/heswiftz/status/1447928428666163205,"['Casa', 'Papel']",,,,,,,[],,,,,ale obsess es taylor swift lorde la la land bleachella modelos phoebe bridges fleabag succession la casa de papel bleachers dua lipa viagens fotografia the crown nyc wlw movies cinema jornalismo sushi marvel evelyn hugo the haunting gatos,Neutral
